date,day_of_week,week_of_year,food_item,temperature,is_exam_day,is_event_day,is_holiday,avg_last_7_days_sales,prev_day_sales,quantity_prepared,actual_sales,leftover_quantity
2024-07-14,6,28,Fries,36.68,1,0,1,101,100,71,48,23
2024-07-15,0,29,Veg Biryani,34.69,0,1,0,62,61,97,82,15
2024-07-16,1,29,Pasta,38.74,1,0,0,66,62,63,40,23
2024-07-17,2,29,Upma,34.79,0,0,0,113,100,126,117,9
2024-07-18,3,29,Paratha,26.32,1,1,0,118,124,125,125,0
2024-07-19,4,29,Paratha,34.53,0,1,0,80,92,121,111,10
2024-07-20,5,29,Poha,21.82,0,1,0,101,87,136,114,22
2024-07-21,6,29,Idli Sambar,36.78,1,0,1,62,62,29,24,5
2024-07-22,0,30,Fries,35.91,0,1,0,61,49,90,75,15
2024-07-23,1,30,Paratha,22.28,1,1,0,60,45,59,45,14
2024-07-24,2,30,Idli Sambar,25.91,1,0,0,99,107,94,78,16
2024-07-25,3,30,Idli Sambar,30.7,1,1,0,88,93,108,93,15
2024-07-26,4,30,Rajma Rice,33.88,0,0,0,139,148,145,131,14
2024-07-27,5,30,Chicken Biryani,34.29,1,1,0,118,124,121,119,2
2024-07-28,6,30,Veg Biryani,26.39,0,1,1,94,101,95,98,0
2024-07-29,0,31,Pasta,32.2,1,1,0,72,58,72,58,14
2024-07-30,1,31,Veg Biryani,36.48,0,0,0,99,89,102,83,19
2024-07-31,2,31,Chole Bhature,32.18,0,0,0,78,83,84,72,12
2024-08-01,3,31,Idli Sambar,33.95,0,1,0,131,134,171,161,10
2024-08-02,4,31,Chole Bhature,32.13,1,0,0,141,134,122,118,4
2024-08-03,5,31,Upma,31.95,0,1,0,134,131,162,149,13
2024-08-04,6,31,"Schezwan Fried Rice,Paneer Butter Masala",27.26,1,1,1,63,49,43,33,10
2024-08-05,0,32,Fries,21.91,0,0,0,111,112,111,95,16
2024-08-06,1,32,Rajma Rice,32.25,1,0,0,104,115,89,57,32
2024-08-07,2,32,Fried Rice,27.02,0,1,0,104,112,143,132,11
2024-08-08,3,32,Masala Dosa,34.63,1,1,0,104,106,109,108,1
2024-08-09,4,32,Paratha,30.63,1,1,0,128,130,138,132,6
2024-08-10,5,32,Upma,22.83,0,1,0,87,79,131,103,28
2024-08-11,6,32,Sandwich,36.98,1,1,1,127,120,103,102,1
2024-08-12,0,33,Chicken Biryani,26.19,1,1,0,137,135,142,131,11
2024-08-13,1,33,Rajma Rice,37.14,1,1,0,109,104,113,101,12
2024-08-14,2,33,Idli Sambar,30.0,1,0,0,134,128,121,103,18
2024-08-15,3,33,Pasta,26.5,1,1,0,95,106,104,108,0
2024-08-16,4,33,Paratha,24.04,0,0,0,78,77,82,85,0
2024-08-17,5,33,Dal Tadka,33.36,1,1,0,91,98,94,87,7
2024-08-18,6,33,Rajma Rice,29.26,0,0,1,118,110,97,98,0
2024-08-19,0,34,"Schezwan Fried Rice,Paneer Butter Masala",29.99,1,0,0,108,94,98,80,18
2024-08-20,1,34,Fries,32.77,0,0,0,65,55,71,61,10
2024-08-21,2,34,Fries,27.01,1,0,0,69,56,57,34,23
2024-08-22,3,34,Chole Bhature,26.37,0,1,0,124,109,160,166,0
2024-08-23,4,34,Chicken Biryani,38.51,1,1,0,147,143,151,151,0
2024-08-24,5,34,Fried Rice,34.22,1,0,0,111,116,108,95,13
2024-08-25,6,34,Veg Biryani,31.67,0,1,1,102,103,111,109,2
2024-08-26,0,35,Upma,32.55,0,0,0,106,112,111,113,0
2024-08-27,1,35,Veg Biryani,37.08,1,0,0,77,66,58,53,5
2024-08-28,2,35,Dal Tadka,34.27,0,0,0,114,118,117,118,0
2024-08-29,3,35,Pasta,32.96,1,0,0,78,74,62,65,0
2024-08-30,4,35,Veg Biryani,25.76,1,0,0,138,138,126,114,12
2024-08-31,5,35,Chole Bhature,31.39,0,0,0,148,161,155,136,19
2024-09-01,6,35,Pasta,30.78,0,0,1,135,148,114,94,20
2024-09-02,0,36,Idli Sambar,23.09,0,0,0,128,136,145,125,20
2024-09-03,1,36,Sandwich,35.64,1,1,0,82,81,99,78,21
2024-09-04,2,36,Chicken Biryani,22.41,1,1,0,121,126,129,132,0
2024-09-05,3,36,Chicken Biryani,38.26,1,1,0,145,131,152,157,0
2024-09-06,4,36,Pasta,29.9,0,0,0,116,125,124,118,6
2024-09-07,5,36,Noodles,26.95,0,0,0,91,83,104,85,19
2024-09-08,6,36,Idli Sambar,26.78,0,1,1,123,133,138,119,19
2024-09-09,0,37,Veg Biryani,20.62,1,0,0,126,114,123,102,21
2024-09-10,1,37,Fries,27.58,0,0,0,105,97,119,107,12
2024-09-11,2,37,Chicken Biryani,30.06,1,1,0,95,91,114,89,25
2024-09-12,3,37,Upma,24.23,1,0,0,124,130,118,88,30
2024-09-13,4,37,Fries,30.12,0,0,0,94,93,118,90,28
2024-09-14,5,37,Noodles,32.73,1,1,0,107,98,112,104,8
2024-09-15,6,37,"Schezwan Fried Rice,Paneer Butter Masala",37.17,1,0,1,143,129,108,90,18
2024-09-16,0,38,Veg Biryani,21.88,0,1,0,69,70,87,84,3
2024-09-17,1,38,Veg Biryani,34.98,0,0,0,112,121,119,98,21
2024-09-18,2,38,Masala Dosa,28.0,0,0,0,65,68,78,73,5
2024-09-19,3,38,"Schezwan Fried Rice,Paneer Butter Masala",32.47,1,1,0,134,125,148,136,12
2024-09-20,4,38,Sandwich,33.94,1,1,0,106,104,108,98,10
2024-09-21,5,38,Paratha,28.8,1,0,0,143,131,119,121,0
2024-09-22,6,38,Pasta,33.64,0,0,1,122,109,120,98,22
2024-09-23,0,39,Dal Tadka,19.7,1,0,0,81,79,57,49,8
2024-09-24,1,39,Fried Rice,33.93,0,0,0,117,115,121,94,27
2024-09-25,2,39,Paratha,25.8,0,1,0,122,117,154,147,7
2024-09-26,3,39,Rajma Rice,29.2,0,1,0,96,97,140,113,27
2024-09-27,4,39,Sandwich,27.4,0,0,0,144,142,152,134,18
2024-09-28,5,39,Chicken Biryani,28.32,1,1,0,131,122,146,131,15
2024-09-29,6,39,Pasta,37.78,0,1,1,134,120,140,143,0
2024-09-30,0,40,Idli Sambar,32.47,0,0,0,121,135,135,105,30
2024-10-01,1,40,"Schezwan Fried Rice,Paneer Butter Masala",26.67,1,1,0,86,88,96,89,7
2024-10-02,2,40,Idli Sambar,35.01,0,0,0,139,145,146,119,27
2024-10-03,3,40,"Schezwan Fried Rice,Paneer Butter Masala",30.0,1,0,0,95,99,84,83,1
2024-10-04,4,40,Dal Tadka,32.95,1,1,0,122,109,125,101,24
2024-10-05,5,40,Idli Sambar,20.91,0,1,0,62,63,93,77,16
2024-10-06,6,40,Dal Tadka,21.04,1,1,1,111,99,93,70,23
2024-10-07,0,41,Veg Biryani,32.34,0,1,0,103,105,144,130,14
2024-10-08,1,41,Paratha,30.93,0,0,0,107,104,103,103,0
2024-10-09,2,41,Fries,34.16,1,1,0,76,82,82,74,8
2024-10-10,3,41,Dal Tadka,27.11,0,0,0,113,127,127,118,9
2024-10-11,4,41,Fries,24.58,0,0,0,127,122,147,127,20
2024-10-12,5,41,Fries,29.07,1,0,0,122,126,107,92,15
2024-10-13,6,41,Paratha,36.3,0,0,1,80,83,63,59,4
2024-10-14,0,42,Chole Bhature,31.57,0,0,0,131,116,139,118,21
2024-10-15,1,42,Poha,34.03,1,1,0,75,63,77,72,5
2024-10-16,2,42,"Schezwan Fried Rice,Paneer Butter Masala",30.46,1,1,0,143,135,158,147,11
2024-10-17,3,42,Dal Tadka,25.59,1,1,0,77,90,79,57,22
2024-10-18,4,42,Masala Dosa,36.42,1,0,0,73,83,70,60,10
2024-10-19,5,42,Dal Tadka,30.23,0,0,0,101,89,112,105,7
2024-10-20,6,42,Sandwich,23.8,0,1,1,61,57,56,33,23
2024-10-21,0,43,Pasta,27.2,0,0,0,102,108,108,111,0
2024-10-22,1,43,Idli Sambar,27.52,1,0,0,132,142,113,100,13
2024-10-23,2,43,Fries,26.53,1,1,0,92,96,103,93,10
2024-10-24,3,43,Veg Biryani,27.47,0,1,0,132,142,177,152,25
2024-10-25,4,43,Paratha,40.18,0,1,0,76,69,105,102,3
2024-10-26,5,43,Veg Biryani,35.14,1,0,0,80,76,50,42,8
2024-10-27,6,43,Chole Bhature,34.78,0,1,1,105,105,105,90,15
2024-10-28,0,44,Paratha,33.95,0,1,0,105,102,142,120,22
2024-10-29,1,44,Pasta,26.31,1,1,0,140,142,160,139,21
2024-10-30,2,44,Dal Tadka,34.66,1,1,0,98,83,111,80,31
2024-10-31,3,44,Idli Sambar,25.39,0,0,0,124,119,125,121,4
2024-11-01,4,44,Chole Bhature,27.44,1,0,0,121,107,106,102,4
2024-11-02,5,44,Idli Sambar,30.21,1,1,0,109,97,109,96,13
2024-11-03,6,44,Fries,28.05,0,1,1,93,92,83,85,0
2024-11-04,0,45,Noodles,29.74,0,1,0,110,98,151,125,26
2024-11-05,1,45,Poha,27.49,0,0,0,91,82,111,96,15
2024-11-06,2,45,Fries,28.78,0,1,0,130,124,159,145,14
2024-11-07,3,45,Fries,36.45,0,0,0,145,155,158,143,15
2024-11-08,4,45,Rajma Rice,25.87,0,1,0,97,90,127,117,10
2024-11-09,5,45,Noodles,35.19,1,1,0,87,73,90,65,25
2024-11-10,6,45,Noodles,23.81,1,0,1,121,128,85,72,13
2024-11-11,0,46,Pasta,34.12,1,1,0,120,105,120,106,14
2024-11-12,1,46,Fries,29.91,0,1,0,122,110,160,136,24
2024-11-13,2,46,Idli Sambar,28.86,1,1,0,124,130,137,109,28
2024-11-14,3,46,Fries,21.82,1,1,0,96,99,114,109,5
2024-11-15,4,46,Masala Dosa,29.89,1,1,0,110,113,117,117,0
2024-11-16,5,46,Veg Biryani,36.84,1,1,0,68,66,77,55,22
2024-11-17,6,46,Fried Rice,36.49,0,1,1,109,116,104,104,0
2024-11-18,0,47,Poha,26.04,1,1,0,96,103,109,95,14
2024-11-19,1,47,Pasta,33.5,1,1,0,65,67,76,71,5
2024-11-20,2,47,Noodles,26.23,0,1,0,125,112,158,157,1
2024-11-21,3,47,Chole Bhature,34.05,1,1,0,100,88,99,86,13
2024-11-22,4,47,Poha,30.06,0,1,0,146,132,175,157,18
2024-11-23,5,47,Paratha,31.74,1,0,0,81,67,70,64,6
2024-11-24,6,47,Chicken Biryani,23.63,1,0,1,66,74,32,17,15
2024-11-25,0,48,Fries,34.58,1,0,0,122,127,112,84,28
2024-11-26,1,48,"Schezwan Fried Rice,Paneer Butter Masala",27.99,1,0,0,138,137,124,105,19
2024-11-27,2,48,Dal Tadka,30.92,1,1,0,143,128,142,137,5
2024-11-28,3,48,"Schezwan Fried Rice,Paneer Butter Masala",22.69,1,0,0,103,102,83,76,7
2024-11-29,4,48,Chole Bhature,36.76,1,0,0,121,111,119,115,4
2024-11-30,5,48,Poha,34.57,1,1,0,134,130,135,109,26
2024-12-01,6,48,Fries,36.19,0,0,1,93,100,76,72,4
2024-12-02,0,49,Rajma Rice,36.56,1,1,0,108,100,129,109,20
2024-12-03,1,49,Noodles,33.85,1,1,0,103,92,119,102,17
2024-12-04,2,49,Chole Bhature,32.04,0,0,0,137,145,157,129,28
2024-12-05,3,49,Rajma Rice,28.35,1,1,0,91,79,105,79,26
2024-12-06,4,49,Poha,37.77,1,0,0,98,98,83,68,15
2024-12-07,5,49,"Schezwan Fried Rice,Paneer Butter Masala",26.56,1,0,0,64,50,54,44,10
2024-12-08,6,49,Fries,29.01,0,0,1,86,94,62,67,0
2024-12-09,0,50,Chicken Biryani,33.42,1,1,0,101,113,121,92,29
2024-12-10,1,50,Veg Biryani,30.67,0,0,0,79,84,84,59,25
2024-12-11,2,50,Upma,32.18,1,1,0,139,150,137,119,18
2024-12-12,3,50,Chicken Biryani,30.8,1,1,0,136,143,148,129,19
2024-12-13,4,50,Fried Rice,33.83,0,1,0,101,114,122,118,4
2024-12-14,5,50,Dal Tadka,30.59,1,0,0,143,139,132,124,8
2024-12-15,6,50,Fries,27.98,1,0,1,137,126,95,89,6
2024-12-16,0,51,Masala Dosa,23.44,0,0,0,118,132,143,127,16
2024-12-17,1,51,Fried Rice,30.38,1,0,0,140,127,125,125,0
2024-12-18,2,51,Fries,27.35,0,0,0,87,83,102,96,6
2024-12-19,3,51,Masala Dosa,26.93,0,0,0,63,77,68,49,19
2024-12-20,4,51,Chole Bhature,29.65,1,0,0,65,53,43,23,20
2024-12-21,5,51,Paratha,35.21,0,0,0,122,133,132,138,0
2024-12-22,6,51,Veg Biryani,35.78,0,1,1,69,60,78,60,18
2024-12-23,0,52,Masala Dosa,38.49,0,1,0,105,108,147,131,16
2024-12-24,1,52,Fried Rice,27.63,0,1,0,149,162,171,176,0
2024-12-25,2,52,Upma,34.01,1,0,0,114,99,106,78,28
2024-12-26,3,52,Idli Sambar,32.37,0,0,0,108,110,116,104,12
2024-12-27,4,52,Upma,34.24,0,1,0,103,106,143,127,16
2024-12-28,5,52,Sandwich,23.82,0,0,0,135,139,152,138,14
2024-12-29,6,52,Noodles,21.51,1,0,1,134,140,106,74,32
2024-12-30,0,1,Idli Sambar,35.21,1,0,0,72,70,58,33,25
2024-01-01,0,1,Fried Rice,30.07,0,1,0,136,131,168,156,12
2024-01-02,1,1,Rajma Rice,41.78,0,0,0,90,76,111,102,9
2024-01-03,2,1,Dal Tadka,30.01,0,0,0,115,121,115,106,9
2024-01-04,3,1,Poha,38.42,1,1,0,73,75,80,76,4
2024-01-05,4,1,Idli Sambar,32.73,0,1,0,127,137,158,141,17
2024-01-06,5,1,Masala Dosa,31.51,1,0,0,142,134,121,122,0
2024-01-07,6,1,Sandwich,33.18,0,0,1,68,71,54,28,26
2024-01-08,0,2,Upma,29.37,1,0,0,117,126,104,94,10
2024-01-09,1,2,Fried Rice,33.01,0,0,0,77,84,75,61,14
2024-01-10,2,2,Chicken Biryani,39.31,0,1,0,74,87,102,93,9
2024-01-11,3,2,Upma,25.05,0,0,0,74,75,80,86,0
2024-01-12,4,2,Upma,35.86,1,0,0,118,117,110,95,15
2024-01-13,5,2,Idli Sambar,27.44,1,0,0,70,71,53,30,23
2024-01-14,6,2,Sandwich,31.04,0,1,1,67,70,58,53,5
2024-01-15,0,3,Veg Biryani,32.35,0,0,0,105,93,115,102,13
2024-01-16,1,3,Idli Sambar,30.72,0,1,0,66,62,100,86,14
2024-01-17,2,3,Dal Tadka,27.28,0,1,0,67,58,102,97,5
2024-01-18,3,3,Idli Sambar,39.27,0,0,0,140,146,149,147,2
2024-01-19,4,3,Fries,31.53,1,1,0,76,68,88,86,2
2024-01-20,5,3,Paratha,36.48,1,1,0,142,140,155,133,22
2024-01-21,6,3,Noodles,34.28,1,0,1,69,64,23,20,3
2024-01-22,0,4,Masala Dosa,39.79,1,0,0,95,82,82,81,1
2024-01-23,1,4,Dal Tadka,33.13,0,1,0,86,75,118,94,24
2024-01-24,2,4,Fries,33.38,0,1,0,103,102,149,121,28
2024-01-25,3,4,Chicken Biryani,33.77,1,1,0,65,75,68,41,27
2024-01-26,4,4,Fried Rice,36.5,0,1,0,100,108,135,125,10
2024-01-27,5,4,Poha,18.84,0,0,0,148,142,157,147,10
2024-01-28,6,4,Masala Dosa,24.42,1,0,1,148,144,95,72,23
2024-01-29,0,5,Fries,11.82,0,1,0,135,135,151,156,0
2024-01-30,1,5,Chole Bhature,40.46,1,0,0,119,105,97,100,0
2024-01-31,2,5,Fried Rice,29.29,0,1,0,106,110,136,125,11
2024-02-01,3,5,"Schezwan Fried Rice,Paneer Butter Masala",38.85,1,1,0,139,134,142,136,6
2024-02-02,4,5,Dal Tadka,30.14,1,1,0,66,80,77,69,8
2024-02-03,5,5,Poha,28.19,1,0,0,74,70,64,59,5
2024-02-04,6,5,Idli Sambar,21.55,1,1,1,69,82,43,28,15
2024-02-05,0,6,Veg Biryani,25.65,1,1,0,74,67,82,56,26
2024-02-06,1,6,Upma,28.59,0,1,0,95,104,129,130,0
2024-02-07,2,6,Sandwich,28.7,0,0,0,149,152,150,138,12
2024-02-08,3,6,Sandwich,33.04,1,1,0,139,147,138,134,4
2024-02-09,4,6,Veg Biryani,27.56,1,1,0,93,105,96,78,18
2024-02-10,5,6,Upma,28.15,0,1,0,131,143,154,140,14
2024-02-11,6,6,Masala Dosa,28.04,1,0,1,103,102,69,45,24
2024-02-12,0,7,"Schezwan Fried Rice,Paneer Butter Masala",29.96,1,1,0,134,145,141,113,28
2024-02-13,1,7,Fries,24.0,1,1,0,137,126,134,120,14
2024-02-14,2,7,"Schezwan Fried Rice,Paneer Butter Masala",34.09,1,0,0,114,105,104,95,9
2024-02-15,3,7,Veg Biryani,22.8,1,1,0,102,95,112,105,7
2024-02-16,4,7,Poha,38.34,1,1,0,116,127,128,125,3
2024-02-17,5,7,Chole Bhature,27.76,0,1,0,83,72,112,114,0
2024-02-18,6,7,Dal Tadka,31.08,1,1,1,126,117,93,83,10
2024-02-19,0,8,Chicken Biryani,35.71,1,1,0,136,146,146,128,18
2024-02-20,1,8,Masala Dosa,27.57,0,0,0,132,124,145,151,0
2024-02-21,2,8,Fried Rice,28.74,1,0,0,121,112,113,92,21
2024-02-22,3,8,Fries,41.28,1,1,0,60,60,79,48,31
2024-02-23,4,8,Fried Rice,30.8,1,1,0,131,131,131,121,10
2024-02-24,5,8,Pasta,30.63,1,1,0,86,72,89,91,0
2024-02-25,6,8,Pasta,23.79,0,1,1,127,126,124,124,0
2024-02-26,0,9,Dal Tadka,26.25,1,1,0,138,136,147,120,27
2024-02-27,1,9,Sandwich,33.69,1,0,0,89,102,66,62,4
2024-02-28,2,9,Chicken Biryani,34.98,1,1,0,63,49,61,44,17
2024-02-29,3,9,"Schezwan Fried Rice,Paneer Butter Masala",31.08,0,0,0,96,107,104,99,5
2024-03-01,4,9,Rajma Rice,36.07,0,1,0,67,63,100,87,13
2024-03-02,5,9,Chole Bhature,25.38,1,1,0,97,105,114,102,12
2024-03-03,6,9,Masala Dosa,24.81,1,0,1,140,143,89,71,18
2024-03-04,0,10,Masala Dosa,35.85,0,1,0,67,76,97,75,22
2024-03-05,1,10,Idli Sambar,33.37,0,0,0,125,121,139,141,0
2024-03-06,2,10,Dal Tadka,33.58,1,0,0,117,127,103,82,21
2024-03-07,3,10,Dal Tadka,22.58,0,1,0,76,68,103,82,21
2024-03-08,4,10,Poha,16.34,1,0,0,93,99,78,74,4
2024-03-09,5,10,Poha,46.08,1,1,0,126,115,148,130,18
2024-03-10,6,10,Rajma Rice,25.63,0,0,1,149,152,122,123,0
2024-03-11,0,11,Noodles,28.66,1,0,0,94,102,84,52,32
2024-03-12,1,11,Chole Bhature,21.19,0,0,0,74,73,90,68,22
2024-03-13,2,11,Chole Bhature,34.5,1,0,0,64,74,60,53,7
2024-03-14,3,11,Chole Bhature,28.36,1,1,0,131,137,129,129,0
2024-03-15,4,11,Rajma Rice,28.04,0,0,0,130,134,142,122,20
2024-03-16,5,11,"Schezwan Fried Rice,Paneer Butter Masala",22.49,1,0,0,125,118,106,105,1
2024-03-17,6,11,Fried Rice,19.66,0,1,1,96,92,89,81,8
2024-03-18,0,12,Masala Dosa,24.24,0,1,0,136,148,175,174,1
2024-03-19,1,12,Dal Tadka,35.76,0,0,0,110,101,117,112,5
2024-03-20,2,12,Chole Bhature,26.54,1,0,0,124,125,108,111,0
2024-03-21,3,12,Paratha,36.08,0,0,0,60,46,76,48,28
2024-03-22,4,12,Chole Bhature,22.43,1,0,0,90,83,68,68,0
2024-03-23,5,12,"Schezwan Fried Rice,Paneer Butter Masala",33.6,0,1,0,106,115,135,120,15
2024-03-24,6,12,Sandwich,27.96,1,0,1,111,115,54,37,17
2024-03-25,0,13,Idli Sambar,21.93,1,1,0,122,124,127,114,13
2024-03-26,1,13,Veg Biryani,30.35,0,0,0,80,66,88,73,15
2024-03-27,2,13,Fried Rice,29.21,0,1,0,62,53,90,86,4
2024-03-28,3,13,Chicken Biryani,34.03,1,1,0,71,70,75,69,6
2024-03-29,4,13,Chicken Biryani,31.94,0,0,0,90,75,117,85,32
2024-03-30,5,13,Paratha,38.73,0,1,0,66,75,101,79,22
2024-03-31,6,13,Masala Dosa,24.0,0,0,1,63,76,38,31,7
2024-04-01,0,14,Idli Sambar,32.2,0,1,0,111,98,151,145,6
2024-04-02,1,14,Fried Rice,30.72,1,1,0,136,135,136,136,0
2024-04-03,2,14,Chicken Biryani,27.26,1,1,0,86,82,108,92,16
2024-04-04,3,14,Paratha,15.34,0,0,0,121,112,138,132,6
2024-04-05,4,14,Rajma Rice,39.87,1,0,0,69,73,57,59,0
2024-04-06,5,14,Dal Tadka,23.32,0,1,0,135,126,169,142,27
2024-04-07,6,14,Fried Rice,39.24,0,1,1,121,112,121,96,25
2024-04-08,0,15,Paratha,29.96,1,0,0,94,84,92,65,27
2024-04-09,1,15,"Schezwan Fried Rice,Paneer Butter Masala",33.84,0,0,0,125,124,137,122,15
2024-04-10,2,15,Upma,28.43,1,0,0,148,151,133,102,31
2024-04-11,3,15,Noodles,28.23,0,0,0,86,93,95,93,2
2024-04-12,4,15,Upma,28.35,1,1,0,63,48,73,55,18
2024-04-13,5,15,Dal Tadka,32.01,1,0,0,79,83,72,67,5
2024-04-14,6,15,Veg Biryani,28.19,1,0,1,71,65,34,22,12
2024-04-15,0,16,Sandwich,28.79,0,0,0,148,140,166,159,7
2024-04-16,1,16,Sandwich,25.13,0,1,0,74,72,101,87,14
2024-04-17,2,16,Paratha,35.81,0,0,0,78,76,84,83,1
2024-04-18,3,16,Paratha,28.54,0,1,0,96,82,127,107,20
2024-04-19,4,16,Dal Tadka,20.05,1,1,0,146,142,155,151,4
2024-04-20,5,16,Fried Rice,21.66,1,1,0,60,57,72,43,29
2024-04-21,6,16,"Schezwan Fried Rice,Paneer Butter Masala",30.21,1,1,1,95,94,64,55,9
2024-04-22,0,17,Sandwich,36.79,1,1,0,76,65,76,58,18
2024-04-23,1,17,Idli Sambar,26.43,1,0,0,64,58,45,29,16
2024-04-24,2,17,Rajma Rice,36.99,0,0,0,113,108,124,117,7
2024-04-25,3,17,Paratha,29.0,1,1,0,64,76,73,76,0
2024-04-26,4,17,Dal Tadka,25.6,0,0,0,102,113,112,112,0
2024-04-27,5,17,Chole Bhature,29.07,1,0,0,92,103,76,55,21
2024-04-28,6,17,Fries,35.45,0,1,1,102,102,107,105,2
2024-04-29,0,18,Chicken Biryani,20.38,1,1,0,108,103,125,105,20
2024-04-30,1,18,Pasta,24.65,1,0,0,113,119,87,74,13
2024-05-01,2,18,Masala Dosa,33.97,0,1,0,120,112,161,158,3
2024-05-02,3,18,Fries,36.97,1,0,0,65,57,62,60,2
2024-05-03,4,18,Rajma Rice,21.77,0,1,0,145,159,174,171,3
2024-05-04,5,18,Chicken Biryani,33.01,1,1,0,96,86,105,87,18
2024-05-05,6,18,Dal Tadka,24.3,0,0,1,68,73,43,19,24
2024-05-06,0,19,Poha,27.62,1,1,0,98,98,109,101,8
2024-05-07,1,19,Noodles,33.43,1,1,0,81,87,87,60,27
2024-05-08,2,19,"Schezwan Fried Rice,Paneer Butter Masala",26.95,0,0,0,63,64,70,55,15
2024-05-09,3,19,Chole Bhature,29.17,0,1,0,89,88,125,107,18
2024-05-10,4,19,Veg Biryani,23.8,0,1,0,141,139,179,179,0
2024-05-11,5,19,Chole Bhature,34.26,1,0,0,130,142,109,88,21
2024-05-12,6,19,Rajma Rice,20.4,0,1,1,82,89,99,70,29
2024-05-13,0,20,Chicken Biryani,23.51,1,1,0,81,93,92,78,14
2024-05-14,1,20,Fries,31.31,0,0,0,95,102,102,77,25
2024-05-15,2,20,Chicken Biryani,29.89,1,1,0,80,92,77,76,1
2024-05-16,3,20,Dal Tadka,34.6,0,1,0,100,95,135,119,16
2024-05-17,4,20,Dal Tadka,24.7,1,0,0,76,85,59,56,3
2024-05-18,5,20,Rajma Rice,29.96,0,0,0,114,115,113,97,16
2024-05-19,6,20,Poha,17.59,1,0,1,114,115,80,73,7
2024-05-20,0,21,Masala Dosa,34.89,0,0,0,146,140,153,143,10
2024-05-21,1,21,Chole Bhature,29.41,0,0,0,92,89,96,70,26
2024-05-22,2,21,Dal Tadka,26.79,0,0,0,64,73,72,63,9
2024-05-23,3,21,Pasta,28.65,0,0,0,111,107,121,108,13
2024-05-24,4,21,Paratha,20.71,1,1,0,80,79,89,77,12
2024-05-25,5,21,Noodles,25.66,0,1,0,82,88,104,84,20
2024-05-26,6,21,Idli Sambar,30.9,0,1,1,146,156,155,153,2
2024-05-27,0,22,Upma,39.24,1,1,0,108,101,125,105,20
2024-05-28,1,22,Sandwich,25.21,0,0,0,89,90,102,86,16
2024-05-29,2,22,"Schezwan Fried Rice,Paneer Butter Masala",32.89,1,0,0,123,134,113,90,23
2024-05-30,3,22,Poha,28.48,0,1,0,97,97,131,131,0
2024-05-31,4,22,Masala Dosa,28.53,0,0,0,62,75,63,41,22
2024-06-01,5,22,Masala Dosa,24.11,1,1,0,144,144,147,130,17
2024-06-02,6,22,Paratha,32.31,0,0,1,102,116,79,58,21
2024-06-03,0,23,Noodles,35.1,1,0,0,90,99,67,66,1
2024-06-04,1,23,Poha,27.8,0,0,0,128,136,152,124,28
2024-06-05,2,23,Poha,20.35,0,1,0,94,100,131,111,20
2024-06-06,3,23,Paratha,32.16,0,0,0,89,74,102,95,7
2024-06-07,4,23,Dal Tadka,14.4,0,1,0,111,109,137,136,1
2024-06-08,5,23,Upma,34.98,0,0,0,127,124,133,110,23
2024-06-09,6,23,Paratha,31.64,0,0,1,70,59,50,35,15
2024-06-10,0,24,Dal Tadka,21.42,0,1,0,66,77,94,89,5
2024-06-11,1,24,"Schezwan Fried Rice,Paneer Butter Masala",30.13,1,1,0,95,95,111,105,6
2024-06-12,2,24,Fried Rice,30.94,0,1,0,77,78,118,103,15
2024-06-13,3,24,Noodles,36.34,1,0,0,114,125,100,88,12
2024-06-14,4,24,Chole Bhature,26.51,1,1,0,140,133,144,121,23
2024-06-15,5,24,Veg Biryani,37.45,1,1,0,134,128,143,122,21
2024-06-16,6,24,Chole Bhature,38.69,1,0,1,128,141,95,73,22
2024-06-17,0,25,Dal Tadka,33.47,0,1,0,107,101,142,130,12
2024-06-18,1,25,Chole Bhature,19.47,1,1,0,84,84,89,75,14
2024-06-19,2,25,Sandwich,29.37,0,0,0,144,139,161,129,32
2024-06-20,3,25,Idli Sambar,39.26,1,0,0,77,76,66,58,8
2024-06-21,4,25,Masala Dosa,27.33,1,1,0,141,148,145,126,19
2024-06-22,5,25,Sandwich,34.63,0,0,0,118,106,134,123,11
2024-06-23,6,25,Idli Sambar,31.63,1,1,1,71,63,38,13,25
2024-06-24,0,26,Fries,27.43,1,0,0,62,57,55,37,18
2024-06-25,1,26,"Schezwan Fried Rice,Paneer Butter Masala",21.8,0,0,0,71,74,75,74,1
2024-06-26,2,26,Chole Bhature,24.72,1,0,0,120,123,108,96,12
2024-06-27,3,26,Upma,24.31,1,0,0,70,56,46,42,4
2024-06-28,4,26,Dal Tadka,26.73,0,0,0,123,108,134,109,25
2024-06-29,5,26,Poha,30.7,1,0,0,63,72,62,32,30
2024-06-30,6,26,Chicken Biryani,26.72,1,0,1,120,131,78,66,12
2024-07-01,0,27,"Schezwan Fried Rice,Paneer Butter Masala",33.97,0,0,0,85,75,96,96,0
2024-07-02,1,27,Fried Rice,25.64,1,1,0,140,154,148,132,16
2024-07-03,2,27,Fried Rice,21.64,0,1,0,129,132,157,141,16
2024-07-04,3,27,Dal Tadka,32.78,1,1,0,126,126,127,118,9
2024-07-05,4,27,Masala Dosa,24.77,0,0,0,80,76,82,74,8
2024-07-06,5,27,"Schezwan Fried Rice,Paneer Butter Masala",33.75,1,0,0,68,57,64,34,30
2024-07-07,6,27,Rajma Rice,31.53,0,1,1,104,112,111,91,20
